Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
N-glycan Trimming and Elongation in the cis-Golgi	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	MGAT1
NGF-independant TRKA Activation	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	NTRK2
NOSTRIN Mediated eNOS Trafficking	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	NOS3
NTRK2 Activates RAC1	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	NTRK2
PTK6 Expression	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	NR3C1
PTK6 Regulates Proteins Involved in RNA Processing	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	KHDRBS3
RUNX1 Regulates Expression of Components of Tight Junctions	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	RUNX1
RUNX2 Regulates Chondrocyte Maturation	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	IHH
Regulation of NPAS4 Gene Transcription	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	NR3C1
Signaling by Membrane-Tethered Fusions of PDGFRA or PDGFRB	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	KDR
TFAP2 (AP-2) Family Regulates Transcription of Cell Cycle Factors	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	CDKN1A
Transmission Across Electrical Synapses	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	GJD2
VLDL Assembly	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	APOC1
Vitamin B1 (Thiamin) Metabolism	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	SLC19A3
Zinc Efflux and Compartmentalization by the SLC30 Family	1/5	0.24957481758159883	0.7613488598598189	0	0	4.233183856502242	5.875644540404561	SLC30A8
Regulated Necrosis	5/61	0.25304769043348607	0.7704442302906915	0	0	1.5131155972740131	2.079289118580547	GSDMD;TNFRSF10B;BAX;FAS;TNFRSF10A
Signaling by VEGF	8/108	0.2553090134758408	0.7758227386242604	0	0	1.356245487364621	1.8516557204533075	CYFIP2;NOS3;AKT3;KDR;ELMO1;KRAS;PAK3;PGF
Signaling by ALK Fusions and Activated Point Mutants	7/93	0.26207447382765364	0.7893362749383271	0	0	1.3796841906599282	1.8475717501432534	CDKN1A;IRS1;BCL11A;STAT1;MSN;TYK2;SQSTM1
Signaling by ALK in Cancer	7/93	0.26207447382765364	0.7893362749383271	0	0	1.3796841906599282	1.8475717501432534	CDKN1A;IRS1;BCL11A;STAT1;MSN;TYK2;SQSTM1
Regulation of Necroptotic Cell Death	3/32	0.26371367558811415	0.7893362749383271	0	0	1.7524862905474488	2.335873776595107	TNFRSF10B;FAS;TNFRSF10A
Transcriptional Regulation of Pluripotent Stem Cells	3/32	0.26371367558811415	0.7893362749383271	0	0	1.7524862905474488	2.335873776595107	SALL1;CDX2;KLF4
Kinesins	5/62	0.2637587937008063	0.7893362749383271	0	0	1.4864907543385917	1.981076335247731	KIF19;KIF26B;KIF5A;KIF21B;KIF6
FGFR1 Ligand Binding and Activation	2/18	0.26579690890780405	0.7893362749383271	0	0	2.117145421903052	2.8052658748283403	TGFBR3;FGF9
Formation of the Nephric Duct	2/18	0.26579690890780405	0.7893362749383271	0	0	2.117145421903052	2.8052658748283403	RET;BMP4
Gastrin-CREB Signalling Pathway via PKC and MAPK	2/18	0.26579690890780405	0.7893362749383271	0	0	2.117145421903052	2.8052658748283403	GAST;KRAS
Norepinephrine Neurotransmitter Release Cycle	2/18	0.26579690890780405	0.7893362749383271	0	0	2.117145421903052	2.8052658748283403	MAOA;STXBP1
PKA Activation	2/18	0.26579690890780405	0.7893362749383271	0	0	2.117145421903052	2.8052658748283403	NBEA;ADCY8
Pre-NOTCH Processing in Golgi	2/18	0.26579690890780405	0.7893362749383271	0	0	2.117145421903052	2.8052658748283403	MFNG;FURIN
SHC-mediated Cascade FGFR3	2/18	0.26579690890780405	0.7893362749383271	0	0	2.117145421903052	2.8052658748283403	FGF9;KRAS
Factors Involved in Megakaryocyte Development and Platelet Production	11/158	0.26786562791879137	0.7937760303272381	0	0	1.2688583125557915	1.6714287515597446	DOCK10;DOCK11;DOCK5;EHD3;KIF19;KIF26B;KIF5A;MYB;MAFF;KIF21B;KIF6
MITF-M-dependent Gene Expression	7/94	0.27078027812664984	0.7937760303272381	0	0	1.3637532000456039	1.7816720526213408	TCF7L2;CDKN1A;CCND1;BCL2;GMPR;ATP6V1E1;SMARCA2
Metabolism of Amino Acids and Derivatives	23/358	0.2715631362691341	0.7937760303272381	0	0	1.1651541014051425	1.5188490034428728	TPH1;DDC;GLDC;MRPS36;SMOX;GADL1;RPS27L;RPS4Y1;HNMT;RPL9;SAT1;ACAT1;GLUD2;GATM;PSAT1;RPL35;RPL22L1;BCAT1;CRYM;RIMKLB;SERINC2;AASS;DUOX2
Metabolism of Water-Soluble Vitamins and Cofactors	9/127	0.27830247217599574	0.7937760303272381	0	0	1.2929585228055671	1.653754367202094	SLC46A1;NT5E;TCN1;GSTO1;PNPO;SLC19A3;AOX1;SLC2A3;ACACB
Complex IV Assembly	4/48	0.2789206458101034	0.7937760303272381	0	0	1.5402223675604971	1.966598985423189	MT-CO1;NDUFA4;COX7A2;MT-CO2
Gap Junction Trafficking	4/48	0.2789206458101034	0.7937760303272381	0	0	1.5402223675604971	1.966598985423189	GJD2;GJB1;CLTCL1;DNM1
PERK Regulates Gene Expression	3/33	0.279116394956589	0.7937760303272381	0	0	1.693980233602875	2.1617328936797366	HSPA5;ATF3;HERPUD1
Cellular Responses to Stress	48/787	0.28005397418821576	0.7937760303272381	0	0	1.103525870064314	1.4045378543454792	PPP1R15A;CDKN1A;SLC46A1;ACADVL;MRE11;MT-CO1;HSPA4L;PDGFA;RPS27L;COX7A2;TXN;NR3C1;RPS4Y1;AREG;RPL9;HERPUD1;SESN1;CREB3L1;AKT3;SESN2;LMNA;RPL35;STAP2;ATP6V1E1;DYNC1I1;EGLN3;NUP155;HSPA5;NDUFA4;TXNRD2;H1-0;PDIA6;FABP1;CCNA1;CDK6;RRAGD;GSTA1;BCL2;NOX4;TERF2IP;MT-CO2;HYOU1;RPL22L1;CALR;SQSTM1;ATF3;FKBP5;BCL2L1
GPCR Downstream Signalling	39/633	0.28229317321472713	0.7937760303272381	0	0	1.115003329488009	1.410266387489954	DGKG;GLP1R;APP;CXCL6;DGKD;PDE1C;RGS16;GPR83;PTH1R;ADCY8;RASGRP1;PDE11A;CYSLTR2;GRM4;GNG2;GRK5;CNR1;GNG4;AKT3;PSAP;P2RY1;PENK;GAST;RGS9;GPR39;GABBR2;CASR;TRPC3;F2;RHOC;GNG11;GIP;ARHGEF9;NBEA;MT-RNR2;APLNR;F2RL1;KRAS;RAMP1
RNA Polymerase II Transcription	81/1360	0.28264686083709695	0.7937760303272381	0	0	1.07723425230309	1.3611468824065243	RET;CDKN1A;BTG2;STEAP3;MRE11;MT-CO1;SERPINE1;IHH;SLC2A3;CHD3;NR3C1;LGALS3;PIDD1;CCND1;CTSL;CASP6;SESN1;AKT3;SESN2;MYB;ZNF248;PITX2;TGIF1;ZNF560;SUPT16H;ITGA4;MSX2;TRPC3;IGFBP3;LIFR;PRKAB1;GEM;DDB2;RUNX1;CCNA1;KAT2B;MSH2;ZNF717;RRAGD;SNRPG;ZNF558;MT-CO2;SGK1;FKBP5;DLX5;FURIN;COX7A2;TXN;NDRG1;THBS1;DLL1;NUAK1;ZNF703;APOE;ZNF589;POLR2H;BID;NKX2-5;PLK3;TCF7L2;JAG1;AUTS2;STAT1;NDUFA4;PLK2;TNFRSF10C;TNFRSF10B;GAD2;TNFRSF10A;ESRRG;ARID3A;KLF4;POU2F2;SMARCA2;GCK;TNFRSF10D;CDK6;SYT10;FAS;BAX;KRAS
Diseases of Hemostasis	2/19	0.2869232698267648	0.7937760303272381	0	0	1.9925018481360228	2.4877191570615382	TPST1;F2
GABA Synthesis, Release, Reuptake and Degradation	2/19	0.2869232698267648	0.7937760303272381	0	0	1.9925018481360228	2.4877191570615382	STXBP1;GAD2
Glycosphingolipid Biosynthesis	2/19	0.2869232698267648	0.7937760303272381	0	0	1.9925018481360228	2.4877191570615382	UGT8;ST6GALNAC5
Glyoxylate Metabolism and Glycine Degradation	2/19	0.2869232698267648	0.7937760303272381	0	0	1.9925018481360228	2.4877191570615382	GLDC;MRPS36
NFE2L2 Regulating Anti-Oxidant Detoxification Enzymes	2/19	0.2869232698267648	0.7937760303272381	0	0	1.9925018481360228	2.4877191570615382	GSTA1;TXN
RHO GTPases Activate ROCKs	2/19	0.2869232698267648	0.7937760303272381	0	0	1.9925018481360228	2.4877191570615382	LIMK2;RHOC
RHO GTPases Activate CIT	2/19	0.2869232698267648	0.7937760303272381	0	0	1.9925018481360228	2.4877191570615382	DLG4;RHOC
VEGFR2 Mediated Cell Proliferation	2/19	0.2869232698267648	0.7937760303272381	0	0	1.9925018481360228	2.4877191570615382	KDR;KRAS
ER-Phagosome Pathway	6/80	0.28801726720627385	0.7937760303272381	0	0	1.3739956172388605	1.7102602217453342	FGB;PDIA3;VAMP8;SEC61G;HLA-B;CALR
Antigen processing-Cross Presentation	7/96	0.2884126387724848	0.7937760303272381	0	0	1.3329652181842129	1.6573597002534566	FGB;PDIA3;VAMP8;CTSL;SEC61G;HLA-B;CALR
Acrosome Reaction and Sperm Oocyte Membrane Binding	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	CD9
Activated NTRK2 Signals Through CDK5	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	NTRK2
Activation of TRKA Receptors	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	NTRK2
Alpha-oxidation of Phytanate	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	HACL1
Assembly of Viral Components at the Budding Site	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	CALR
Biosynthesis of Lipoxins (LX)	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	PTGR1
Biosynthesis of Maresin-Like SPMs	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	CYP2E1
Conjugation of Benzoate With Glycine	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	GLYATL2
Estrogen-stimulated Signaling Through PRKCZ	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	KRAS
FLT3 Signaling Through SRC Family Kinases	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	SYK
Fibronectin Matrix Formation	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	CEACAM6
LTC4-CYSLTR Mediated IL4 Production	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	CYSLTR2
Maturation of Spike Protein 9683686	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	MGAT1
PTK6 Regulates Cell Cycle	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	CCND1
Protein Repair	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	TXN
RUNX1 Regulates Estrogen Receptor Mediated Transcription	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	RUNX1
RUNX1 Regulates Transcription of Genes Involved in BCR Signaling	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	RUNX1
RUNX1 Regulates Transcription of Genes Involved in WNT Signaling	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	RUNX1
RUNX3 Regulates Immune Response and Cell Migration	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	ITGA4
SARS-CoV-1-mediated Effects on Programmed Cell Death	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	BCL2L1
SARS-CoV-2 Targets PDZ Proteins in Cell-Cell Junction	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	CRB3
Sensing of DNA Double Strand Breaks	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	MRE11
Sensory Perception of Salty Taste	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	SCNN1A
Synthesis of Wybutosine at G37 of tRNA(Phe)	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	TRMT12
TNFR1-mediated Ceramide Production	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	SMPD3
Transport and Synthesis of PAPS	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	SLC35B2
Uptake and Function of Diphtheria Toxin	1/6	0.291458954839839	0.7937760303272381	0	0	3.3863677130044842	4.174904057381884	CD9
XBP1(S) Activates Chaperone Genes	4/49	0.29159119481408746	0.7937760303272381	0	0	1.5059152677857714	1.8558937037834586	ACADVL;LMNA;HYOU1;PDIA6
Diseases of Carbohydrate Metabolism	3/34	0.2945988684559142	0.7991886258458019	0	0	1.6392487609773063	2.0033924903733227	PPP1R3C;GLB1;GBE1
RIPK1-mediated Regulated Necrosis	3/34	0.2945988684559142	0.7991886258458019	0	0	1.6392487609773063	2.0033924903733227	TNFRSF10B;FAS;TNFRSF10A
Mitochondrial Protein Degradation	7/97	0.2973277383016979	0.8051984346408675	0	0	1.3180843602845407	1.5987312152484994	APP;MT-CO1;OXCT1;MT-CO2;HMGCS2;MT-ND1;ACAT1
GPCR Ligand Binding	29/467	0.3016781132434016	0.811617946025081	0	0	1.1235607196716697	1.3464691893552325	GLP1R;APP;CXCL6;PLPPR1;IHH;PTH1R;SHH;CYSLTR2;GRM4;GNG2;CNR1;GNG4;PSAP;P2RY1;PENK;PRLHR;GPR39;GABBR2;CASR;FZD7;F2;WNT16;GNG11;GIP;KEL;MT-RNR2;APLNR;F2RL1;RAMP1
MAPK Family Signaling Cascades	20/314	0.3024964350874817	0.811617946025081	0	0	1.1538557028650875	1.3796488634901984	RET;DUSP4;FGB;DUSP5;IRS1;PDGFA;TYK2;AREG;RASGRP1;DUSP6;SPRED2;DLG2;FGF9;RASGEF1A;DLG4;ERBB4;FGF19;KRAS;PAK3;BCL2L1
Signaling by ERBB2	4/50	0.30433581412336574	0.811617946025081	0	0	1.4730997810447295	1.752434169719442	ERBB4;AKT3;KRAS;RNF41
Oncogenic MAPK Signaling	6/82	0.30768053001361856	0.811617946025081	0	0	1.3376955903271692	1.576732795687054	FGB;FXR1;SPRED2;LMNA;KRAS;DUSP6
Signaling by Insulin Receptor	6/82	0.30768053001361856	0.811617946025081	0	0	1.3376955903271692	1.576732795687054	FGF9;IRS1;FGF19;KRAS;GAB2;ATP6V1E1
Apoptotic Factor-Mediated Response	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	GSDMD;BAX
Chondroitin Sulfate Biosynthesis	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	VCAN;CHSY3
Diseases Associated With N-glycosylation of Proteins	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	GLB1;NEU1
FRS-mediated FGFR3 Signaling	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	FGF9;KRAS
Induction of Cell-Cell Fusion	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	ANO1;FURIN
PI-3K Cascade FGFR4	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	FGF9;FGF19
PKA-mediated Phosphorylation of CREB	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	NBEA;ADCY8
Sema4D Induced Cell Migration and Growth-Cone Collapse	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	LIMK2;RHOC
Signaling by KIT in Disease	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	STAT1;KRAS
Signaling by Phosphorylated Juxtamembrane, Extracellular and Kinase Domain KIT Mutants	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	STAT1;KRAS
Signalling to RAS	2/20	0.30798002416130305	0.811617946025081	0	0	1.881707560343108	2.216125295467271	RALB;KRAS
CaM Pathway	3/35	0.3101319882825365	0.8131888923528717	0	0	1.5879380053908356	1.8590900172583535	PDE1C;NBEA;ADCY8
Calmodulin Induced Events	3/35	0.3101319882825365	0.8131888923528717	0	0	1.5879380053908356	1.8590900172583535	PDE1C;NBEA;ADCY8
Lysosome Vesicle Biogenesis	3/35	0.3101319882825365	0.8131888923528717	0	0	1.5879380053908356	1.8590900172583535	VAMP8;APP;AP1S1
VEGFA-VEGFR2 Pathway	7/99	0.31532713292103587	0.8254306250754329	0	0	1.2892931352177834	1.4880307895492806	CYFIP2;NOS3;AKT3;KDR;ELMO1;KRAS;PAK3
Gap Junction Trafficking and Regulation	4/51	0.31713820002636983	0.8274088147110613	0	0	1.4416806979947956	1.6556515417690671	GJD2;GJB1;CLTCL1;DNM1
Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	4/51	0.31713820002636983	0.8274088147110613	0	0	1.4416806979947956	1.6556515417690671	TGIF1;STAT1;SERPINE1;FURIN
Disease	124/2131	0.32008790933424125	0.827782338561459	0	0	1.0511335326357747	1.1974088590476741	CYFIP2;SEMA5B;APP;MRE11;IRS1;SERPINE1;IHH;NR3C1;ABCA12;RPL9;CYSLTR2;CCND1;FGF9;AKT3;KDR;FDXR;AP1S1;CYP1B1;RPL35;LRAT;SUPT16H;HLA-B;ATP1B3;HSPG2;RUNX1;SLC5A7;TPST1;NEIL3;MSH2;PPP1R3C;FDX1;SNRPG;ELMO1;MASP1;SQSTM1;ISCU;RPN2;SAR1B;MAOA;PDGFA;SLC1A3;TXN;RPS4Y1;ACAT1;ADAMTS16;FXR1;ADAMTS18;NEU1;GSDMD;JAG1;SYT2;XRCC4;NUP155;BCL11A;PLK2;FZD7;MSN;ISG15;GNG11;EXT2;CDK6;FGF19;NAPEPLD;NOX4;CALR;BCL2L1;CDKN1A;GBE1;CHD3;AREG;ADAMTSL1;SPRED2;SHH;TRIM4;CTSL;CNTRL;ADAMTS9;FGB;ITGA4;SYK;IFNGR1;ABCC8;GAB2;TYK2;F2;DUSP6;DDOST;ANO1;KAT2B;VCAN;PACS1;TLR5;RPS27L;FURIN;ADCY8;THBS1;DLL1;THSD4;NEURL1B;NT5E;GNG2;SV2B;GNG4;SV2A;ERBB4;NTF3;LMNA;GPC3;MGAT1;GPC4;SLC17A8;POLR2H;DYNC1I1;SLC35A2;NTRK2;TCF7L2;STAT1;GCK;GLB1;NEURL1;CD9;RPL22L1;KRAS;CRB3
Innate Immune System	68/1149	0.3220330434339633	0.827782338561459	0	0	1.0685998969006645	1.2108317393075305	CYFIP2;APP;MRE11;SLC2A3;CLU;LGALS3;TRIM4;CTSL;ANPEP;TIMP2;PGM2;CTSH;SIRPA;QSOX1;ATP6V1E1;PRSS2;CTSC;IKBIP;DUSP4;FGB;SERPINB1;SYK;ANXA2;HLA-B;IRAG2;ATP11B;TMC6;GAB2;AMPD3;F2;DUSP6;DDOST;DNM1;VAMP8;RAB37;CEACAM6;ELMO1;CD47;MASP1;TLR5;CARD11;CD63;MVP;PELI2;ITLN1;TXN;RASGRP1;PRDX4;NEU1;PSAP;STOM;POLR2H;PAK3;GSDMD;PTPRN2;NOS3;NFATC3;NBEAL2;ISG15;NFASC;GLB1;TCN1;QPCT;BCL2;KRAS;S100P;HPSE;BCL2L1
Immune System	125/2150	0.3228647838743939	0.827782338561459	0	0	1.0501301840016943	1.1871949284776588	CYFIP2;APP;MRE11;CSF1;IRS1;FBXO22;CLU;LGALS3;CCND1;ANPEP;AKT3;KIF5A;AP1S1;SIRPA;HLA-DOA;ATP6V1E1;PRSS2;PDIA3;HLA-B;IRAG2;ATP11B;LIFR;RNF41;RAB37;PDE12;HECW2;ELMO1;MASP1;SQSTM1;CARD11;COL17A1;SAR1B;MAOA;EBI3;KLHL13;TXN;RASGRP1;SOCS2;PRDX4;INPP5D;NEU1;PSAP;SLAMF7;IP6K2;GSDMD;VASP;RAP1GAP2;PTPRN2;NUP155;HSPA5;NFATC3;LIF;MSN;NBEAL2;ISG15;TCN1;RNF182;BCL2;HPSE;CALR;HLA-DRB1;BCL2L1;CDKN1A;SLC2A3;EDA2R;TRIM4;CTSL;SEC61G;TIMP2;PGM2;CTSH;QSOX1;CTSF;CTSC;IKBIP;DUSP4;FGB;SERPINB1;ITGA4;TNFRSF12A;SYK;ANXA2;GSTO1;IFNGR1;TMC6;GAB2;TYK2;AMPD3;F2;DUSP6;DDOST;DNM1;VAMP8;COL2A1;CEACAM6;RHOU;CD47;TLR5;COLEC12;CD63;MVP;PELI2;ITLN1;IFI6;SAMHD1;STOM;POLR2H;PAK3;DYNC1I1;TRIM45;SNCA;IL33;STAT1;NOS3;MX1;PTPN13;NFASC;GLB1;QPCT;GSTA2;TRIM35;TRIM36;KRAS;S100P;CRLF1
Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects	3/36	0.32568809527819126	0.827782338561459	0	0	1.5397369925671813	1.7273002368611692	CDKN1A;CDK6;CCND1
Detoxification of Reactive Oxygen Species	3/36	0.32568809527819126	0.827782338561459	0	0	1.5397369925671813	1.7273002368611692	TXNRD2;NOX4;TXN
Metabolism of Steroid Hormones	3/36	0.32568809527819126	0.827782338561459	0	0	1.5397369925671813	1.7273002368611692	SRD5A1;FDX1;FDXR
Regulation of TP53 Degradation	3/36	0.32568809527819126	0.827782338561459	0	0	1.5397369925671813	1.7273002368611692	CCNA1;AKT3;SGK1
SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription	3/36	0.32568809527819126	0.827782338561459	0	0	1.5397369925671813	1.7273002368611692	TGIF1;SERPINE1;FURIN
Striated Muscle Contraction	3/36	0.32568809527819126	0.827782338561459	0	0	1.5397369925671813	1.7273002368611692	TNNC1;TMOD2;MYH6
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors	3/36	0.32568809527819126	0.827782338561459	0	0	1.5397369925671813	1.7273002368611692	CDKN1A;APOE;PITX2
Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds	6/84	0.32756431215808157	0.827782338561459	0	0	1.3032571032571032	1.4545272893052548	SLC5A7;SLC44A3;SLC44A4;SLC30A8;SLC39A8;RUNX1
Branched-chain Amino Acid Catabolism	2/21	0.32890920242937954	0.827782338561459	0	0	1.7825758291599736	1.9821771671271375	BCAT1;ACAT1
CD209 (DC-SIGN) Signaling	2/21	0.32890920242937954	0.827782338561459	0	0	1.7825758291599736	1.9821771671271375	KRAS;PAK3
SHC-mediated Cascade FGFR1	2/21	0.32890920242937954	0.827782338561459	0	0	1.7825758291599736	1.9821771671271375	FGF9;KRAS
Unblocking of NMDA Receptors, Glutamate Binding and Activation	2/21	0.32890920242937954	0.827782338561459	0	0	1.7825758291599736	1.9821771671271375	DLG2;DLG4
Complex I Biogenesis	5/68	0.32975806696172766	0.827782338561459	0	0	1.3444915920163445	1.4915736262317918	NDUFAF2;NDUFB1;HSCB;MT-ND3;MT-ND1
Activated NTRK2 Signals Through FYN	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	NTRK2
Activated NTRK2 Signals Through PI3K	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	NTRK2
Epithelial-Mesenchymal Transition (EMT) During Gastrulation	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	CLDN7
FGFR3b Ligand Binding and Activation	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	FGF9
Fructose Metabolism	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	ALDH1A1
Highly Sodium Permeable Postsynaptic Acetylcholine Nicotinic Receptors	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	CHRNB2
RUNX3 Regulates CDKN1A Transcription	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	CDKN1A
STAT5 Activation	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	GAB2
Signaling by MAPK Mutants	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	DUSP6
TYSND1 Cleaves Peroxisomal Proteins	1/7	0.33100735094262423	0.827782338561459	0	0	2.8218236173393123	3.11984965962499	HSD17B4
COPI-dependent Golgi-to-ER Retrograde Traffic	7/101	0.333514122831662	0.832723160191156	0	0	1.261727068664505	1.3854647270787075	TMED9;KIF19;KIF26B;KIF5A;TMED3;KIF21B;KIF6
COPII-mediated Vesicle Transport	5/69	0.34094687704916143	0.8452857480477028	0	0	1.3234135913591358	1.4240308734203986	TRAPPC3;SAR1B;AREG;CTSC;F5
Ca-dependent Events	3/37	0.34124099395038004	0.8452857480477028	0	0	1.494371333439036	1.6066977335417179	PDE1C;NBEA;ADCY8
Plasma Lipoprotein Clearance	3/37	0.34124099395038004	0.8452857480477028	0	0	1.494371333439036	1.6066977335417179	APOC1;VLDLR;APOE
RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	3/37	0.34124099395038004	0.8452857480477028	0	0	1.494371333439036	1.6066977335417179	AUTS2;SMARCA2;RUNX1
Regulation of TP53 Expression and Degradation	3/37	0.34124099395038004	0.8452857480477028	0	0	1.494371333439036	1.6066977335417179	CCNA1;AKT3;SGK1
Signaling by EGFR	4/53	0.34285334574527787	0.8466047970529066	0	0	1.3826897665541036	1.4801036989042469	SPRY2;KRAS;SPRY1;AREG
Synthesis of PIPs at the Plasma Membrane	4/53	0.34285334574527787	0.8466047970529066	0	0	1.3826897665541036	1.4801036989042469	INPP4B;INPP5D;PTPN13;SBF2
SRP-dependent Cotranslational Protein Targeting to Membrane	8/119	0.34606491536488315	0.8486129811865509	0	0	1.221127264448564	1.295773436819854	RPN2;SEC61G;RPL35;RPS27L;RPL22L1;RPS4Y1;RPL9;DDOST
Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models	2/22	0.3496595102230619	0.8486129811865509	0	0	1.6933572710951525	1.779372074943944	APP;LMNA
